country_code,country_name,sector,industria,year,value
HKG,"Hong Kong SAR, China",Human health and social work activities,Medical Device,2017,-59.27
HKG,"Hong Kong SAR, China",Wholesale and retail trade; repair of motor vehicles and motorcycles,Cosmetics,2017,275.92
HKG,"Hong Kong SAR, China",Wholesale and retail trade; repair of motor vehicles and motorcycles,Apparel & Fashion,2017,54.44
HKG,"Hong Kong SAR, China",Wholesale and retail trade; repair of motor vehicles and motorcycles,Sporting Goods,2017,43.23
HKG,"Hong Kong SAR, China",Wholesale and retail trade; repair of motor vehicles and motorcycles,Tobacco,2017,506.63
HKG,"Hong Kong SAR, China",Manufacturing,Food Production,2017,-43.97
HKG,"Hong Kong SAR, China",Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Electronics,2017,3.32
HKG,"Hong Kong SAR, China",Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Goods,2017,42.08
HKG,"Hong Kong SAR, China",Wholesale and retail trade; repair of motor vehicles and motorcycles,Furniture,2017,52.93
HKG,"Hong Kong SAR, China",Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail,2017,119.72
HKG,"Hong Kong SAR, China","Arts, entertainment and recreation ",Entertainment,2017,-36.36
HKG,"Hong Kong SAR, China",Administrative and support service activities,"Leisure, Travel & Tourism",2017,242.92
HKG,"Hong Kong SAR, China",Accommodation and food service activities,Hospitality,2017,212.63
HKG,"Hong Kong SAR, China",Accommodation and food service activities,Restaurants,2017,79.21
HKG,"Hong Kong SAR, China","Arts, entertainment and recreation ",Sports,2017,147.77
HKG,"Hong Kong SAR, China",Wholesale and retail trade; repair of motor vehicles and motorcycles,Food & Beverages,2017,295.38
HKG,"Hong Kong SAR, China",Information and communication,Broadcast Media,2017,0.0
HKG,"Hong Kong SAR, China","Arts, entertainment and recreation ",Fine Art,2017,241.18
HKG,"Hong Kong SAR, China",Financial and insurance activities,Banking,2017,194.68
HKG,"Hong Kong SAR, China",Financial and insurance activities,Insurance,2017,159.45
HKG,"Hong Kong SAR, China",Financial and insurance activities,Financial Services,2017,271.21
HKG,"Hong Kong SAR, China",Real estate activities,Real Estate,2017,129.59
HKG,"Hong Kong SAR, China",Financial and insurance activities,Investment Banking,2017,352.29
HKG,"Hong Kong SAR, China",Financial and insurance activities,Investment Management,2017,257.67
HKG,"Hong Kong SAR, China",Professional scientific and technical activities,Accounting,2017,326.55
HKG,"Hong Kong SAR, China",Construction,Construction,2017,23.4
HKG,"Hong Kong SAR, China",Professional scientific and technical activities,Architecture & Planning,2017,17.93
HKG,"Hong Kong SAR, China",Construction,Civil Engineering,2017,42.78
HKG,"Hong Kong SAR, China",Manufacturing,Aviation & Aerospace,2017,422.38
HKG,"Hong Kong SAR, China",Manufacturing,Automotive,2017,127.76
HKG,"Hong Kong SAR, China",Manufacturing,Chemicals,2017,-247.93
HKG,"Hong Kong SAR, China",Manufacturing,Machinery,2017,-255.24
HKG,"Hong Kong SAR, China",Mining and quarrying,Mining & Metals,2017,99.16
HKG,"Hong Kong SAR, China",Mining and quarrying,Oil & Energy,2017,-155.35
HKG,"Hong Kong SAR, China",Manufacturing,Textiles,2017,-55.86
HKG,"Hong Kong SAR, China",Education,Primary/Secondary Education,2017,49.48
HKG,"Hong Kong SAR, China",Education,Higher Education,2017,31.2
HKG,"Hong Kong SAR, China",Education,Education Management,2017,206.99
HKG,"Hong Kong SAR, China",Professional scientific and technical activities,Research,2017,-30.44
HKG,"Hong Kong SAR, China",Public administration and defence; compulsory social security,International Affairs,2017,-525.16
HKG,"Hong Kong SAR, China",Public administration and defence; compulsory social security,Government Administration,2017,-119.47
HKG,"Hong Kong SAR, China",Professional scientific and technical activities,Marketing & Advertising,2017,140.66
HKG,"Hong Kong SAR, China",Information and communication,Newspapers,2017,230.45
HKG,"Hong Kong SAR, China",Information and communication,Publishing,2017,76.52
HKG,"Hong Kong SAR, China",Professional scientific and technical activities,Information Services,2017,247.09
HKG,"Hong Kong SAR, China",Professional scientific and technical activities,Environmental Services,2017,171.92
HKG,"Hong Kong SAR, China",Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Services,2017,12.21
HKG,"Hong Kong SAR, China",Transportation and storage,Transportation/Trucking/Railroad,2017,-55.95
HKG,"Hong Kong SAR, China",Transportation and storage,Airlines/Aviation,2017,224.21
HKG,"Hong Kong SAR, China",Transportation and storage,Maritime,2017,-82.58
HKG,"Hong Kong SAR, China",Information and communication,Information Technology & Services,2017,101.53
HKG,"Hong Kong SAR, China",Professional scientific and technical activities,Market Research,2017,316.66
HKG,"Hong Kong SAR, China",Professional scientific and technical activities,Public Relations & Communications,2017,114.89
HKG,"Hong Kong SAR, China",Professional scientific and technical activities,Design,2017,54.48
HKG,"Hong Kong SAR, China",Other service activities,Non-Profit Organization Management,2017,-11.86
HKG,"Hong Kong SAR, China",Administrative and support service activities,Staffing & Recruiting,2017,178.93
HKG,"Hong Kong SAR, China",Professional scientific and technical activities,Professional Training & Coaching,2017,31.26
HKG,"Hong Kong SAR, China",Financial and insurance activities,Venture Capital & Private Equity,2017,498.07
HKG,"Hong Kong SAR, China",Information and communication,Computer Games,2017,-49.98
HKG,"Hong Kong SAR, China",Professional scientific and technical activities,Events Services,2017,0.0
HKG,"Hong Kong SAR, China",Manufacturing,Electrical & Electronic Manufacturing,2017,-1.97
HKG,"Hong Kong SAR, China",Information and communication,Online Media,2017,-95.01
HKG,"Hong Kong SAR, China",Transportation and storage,Logistics & Supply Chain,2017,75.48
HKG,"Hong Kong SAR, China","Arts, entertainment and recreation ","Health, Wellness & Fitness",2017,-56.52
HKG,"Hong Kong SAR, China",Information and communication,Media Production,2017,28.03
HKG,"Hong Kong SAR, China",Real estate activities,Commercial Real Estate,2017,110.98
HKG,"Hong Kong SAR, China",Financial and insurance activities,Capital Markets,2017,235.07
HKG,"Hong Kong SAR, China",Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale,2017,47.58
HKG,"Hong Kong SAR, China",Transportation and storage,Import & Export,2017,50.52
HKG,"Hong Kong SAR, China",Professional scientific and technical activities,Mechanical or Industrial Engineering,2017,-5.75
HKG,"Hong Kong SAR, China",Administrative and support service activities,Human Resources,2017,179.06
HKG,"Hong Kong SAR, China",Other service activities,International Trade & Development,2017,84.37
HKG,"Hong Kong SAR, China",Wholesale and retail trade; repair of motor vehicles and motorcycles,Wine & Spirits,2017,-156.67
HKG,"Hong Kong SAR, China",Wholesale and retail trade; repair of motor vehicles and motorcycles,Luxury Goods & Jewelry,2017,27.9
HKG,"Hong Kong SAR, China",Manufacturing,Renewables & Environment,2017,-49.91
HKG,"Hong Kong SAR, China",Manufacturing,Packaging & Containers,2017,-268.63
HND,Honduras,Education,Higher Education,2017,4.17
HRV,Croatia,Information and communication,Computer Software,2017,-20.76
HRV,Croatia,Information and communication,Telecommunications,2017,-54.19
HRV,Croatia,Human health and social work activities,Hospital & Health Care,2017,-143.11
HRV,Croatia,Manufacturing,Pharmaceuticals,2017,-25.44
HRV,Croatia,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail,2017,-205.91
HRV,Croatia,Administrative and support service activities,"Leisure, Travel & Tourism",2017,-73.98
HRV,Croatia,Accommodation and food service activities,Hospitality,2017,-97.35
HRV,Croatia,Financial and insurance activities,Banking,2017,-53.49
HRV,Croatia,Financial and insurance activities,Financial Services,2017,-120.98
HRV,Croatia,Construction,Construction,2017,-154.75
HRV,Croatia,Mining and quarrying,Oil & Energy,2017,29.82
HRV,Croatia,Education,Higher Education,2017,-122.09
HRV,Croatia,Professional scientific and technical activities,Research,2017,-91.35
HRV,Croatia,Professional scientific and technical activities,Marketing & Advertising,2017,5.24
HRV,Croatia,Information and communication,Information Technology & Services,2017,-83.91
HTI,Haiti,Public administration and defence; compulsory social security,International Affairs,2017,-374.21
HTI,Haiti,Other service activities,Non-Profit Organization Management,2017,-124.28
HUN,Hungary,Information and communication,Computer Software,2017,53.05
HUN,Hungary,Information and communication,Internet,2017,22.52
HUN,Hungary,Information and communication,Telecommunications,2017,29.34
HUN,Hungary,Professional scientific and technical activities,Management Consulting,2017,61.27
HUN,Hungary,Human health and social work activities,Hospital & Health Care,2017,-32.87
HUN,Hungary,Manufacturing,Pharmaceuticals,2017,-23.66
HUN,Hungary,Wholesale and retail trade; repair of motor vehicles and motorcycles,Apparel & Fashion,2017,-112.39
HUN,Hungary,Manufacturing,Food Production,2017,13.73
HUN,Hungary,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Goods,2017,-62.65
HUN,Hungary,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail,2017,-30.58
HUN,Hungary,"Arts, entertainment and recreation ",Entertainment,2017,0.0
HUN,Hungary,Administrative and support service activities,"Leisure, Travel & Tourism",2017,36.44
HUN,Hungary,Accommodation and food service activities,Hospitality,2017,16.13
HUN,Hungary,Wholesale and retail trade; repair of motor vehicles and motorcycles,Food & Beverages,2017,-11.36
HUN,Hungary,Financial and insurance activities,Banking,2017,-35.33
HUN,Hungary,Financial and insurance activities,Insurance,2017,9.29
HUN,Hungary,Financial and insurance activities,Financial Services,2017,60.52
HUN,Hungary,Real estate activities,Real Estate,2017,189.36
HUN,Hungary,Professional scientific and technical activities,Accounting,2017,-71.06
HUN,Hungary,Construction,Construction,2017,154.13
HUN,Hungary,Manufacturing,Automotive,2017,51.11
HUN,Hungary,Manufacturing,Chemicals,2017,180.06
HUN,Hungary,Mining and quarrying,Oil & Energy,2017,148.44
HUN,Hungary,Education,Higher Education,2017,34.75
HUN,Hungary,Education,Education Management,2017,45.57
HUN,Hungary,Professional scientific and technical activities,Research,2017,-192.28
HUN,Hungary,Public administration and defence; compulsory social security,International Affairs,2017,38.73
HUN,Hungary,Public administration and defence; compulsory social security,Government Administration,2017,19.34
HUN,Hungary,Professional scientific and technical activities,Marketing & Advertising,2017,17.31
HUN,Hungary,Professional scientific and technical activities,Environmental Services,2017,206.91
HUN,Hungary,Other service activities,Civic & Social Organization,2017,-206.83
HUN,Hungary,Transportation and storage,Airlines/Aviation,2017,131.49
HUN,Hungary,Information and communication,Information Technology & Services,2017,38.22
HUN,Hungary,Other service activities,Non-Profit Organization Management,2017,270.79
HUN,Hungary,Manufacturing,Electrical & Electronic Manufacturing,2017,109.57
HUN,Hungary,Transportation and storage,Logistics & Supply Chain,2017,47.53
HUN,Hungary,Professional scientific and technical activities,Mechanical or Industrial Engineering,2017,49.29
HUN,Hungary,Administrative and support service activities,Human Resources,2017,102.42
HUN,Hungary,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wine & Spirits,2017,174.88
IDN,Indonesia,Information and communication,Computer Software,2017,-40.03
IDN,Indonesia,Information and communication,Internet,2017,68.99
IDN,Indonesia,Information and communication,Telecommunications,2017,17.89
IDN,Indonesia,Professional scientific and technical activities,Management Consulting,2017,58.74
IDN,Indonesia,Human health and social work activities,Hospital & Health Care,2017,-20.43
IDN,Indonesia,Manufacturing,Pharmaceuticals,2017,7.71
IDN,Indonesia,Wholesale and retail trade; repair of motor vehicles and motorcycles,Cosmetics,2017,54.77
IDN,Indonesia,Wholesale and retail trade; repair of motor vehicles and motorcycles,Apparel & Fashion,2017,26.88
